HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,ShoppingMall,Spa,Transported
0,0,2,35,0,0,0,0,1
1,0,2,28,0,0,0,0,0
1,0,2,27,1,0,0,820,1
1,0,2,14,0,0,0,7860,0
1,1,2,26,0,224,0,0,1
0,0,2,22,0,224,102,43,0
2,0,0,22,0,2229,1349,121,1
2,0,1,71,0,924,10,9,0
2,0,0,25,0,5,633,0,1
2,1,2,27,0,0,0,0,1
0,0,2,1,0,0,0,0,0
0,0,2,52,0,809,0,0,1
0,1,2,0,0,0,0,0,1
1,1,0,30,0,0,0,0,1
1,0,2,52,1,0,0,1158,0
0,0,2,12,0,0,0,0,1
0,1,2,22,0,0,0,0,1
0,0,2,24,0,520,0,195,1
2,0,2,22,0,1173,0,9,0
0,1,1,15,0,0,0,0,0
2,1,2,21,0,224,0,0,1
2,1,0,56,0,0,0,0,1
2,0,2,50,0,1598,155,26,0
0,0,2,20,0,127,656,0,0
0,0,2,32,0,0,47,857,0
0,1,2,28,0,0,0,0,0
0,0,2,74,0,571,0,277,0
2,1,2,25,0,0,0,0,1
2,0,2,31,0,691,68,286,0
0,1,1,6,0,0,0,0,1
0,1,2,17,0,0,0,0,1
2,1,2,12,0,0,0,0,1
2,0,2,47,0,1130,299,0,1
2,1,2,46,0,0,0,0,1
1,0,0,31,0,139,13,232,1
1,0,2,36,0,0,0,0,1
0,0,0,15,0,62,2646,1104,0
2,0,2,38,0,886,618,0,0
0,1,0,48,0,0,0,0,1
0,1,2,21,0,0,0,0,1
0,1,2,4,0,0,0,0,1
2,1,2,31,0,0,0,0,1
0,0,1,31,0,0,394,0,0
1,0,1,62,1,0,0,85,1
0,1,2,29,0,0,0,0,1
0,0,2,30,0,0,1604,678,0
2,0,2,26,0,912,43,0,0
2,0,2,43,0,33,59,0,0
2,0,2,32,0,1087,71,0,0
2,1,0,24,0,0,0,0,1
2,1,2,49,0,0,0,0,1
0,0,2,21,0,17,31,257,1
0,0,2,18,0,0,79,0,1
0,1,2,18,0,0,0,0,1
0,1,2,14,0,0,0,0,0
2,0,2,21,0,1507,3,2,0
2,1,0,25,0,0,0,0,1
1,0,0,56,0,0,971,58,0
0,0,2,0,0,0,0,0,1
0,0,2,55,0,0,5,0,0
0,1,2,14,0,0,0,0,0
2,0,2,13,0,1007,142,295,0
2,0,0,43,0,4,1834,1,0
0,1,2,39,0,0,0,0,0
2,1,2,28,0,224,0,0,1
0,0,2,24,0,0,548,4,1
0,0,2,26,0,207,74,0,1
0,1,0,22,0,0,0,0,1
0,0,2,26,0,0,1352,5,0
2,0,2,19,0,155,1632,3,1
2,1,2,38,0,0,0,0,1
1,1,0,38,0,0,0,0,1
1,0,2,77,0,0,0,128,1
0,0,0,28,0,2840,0,0,0
0,0,2,22,0,224,379,0,0
0,0,2,20,0,4,193,241,0
0,0,2,18,0,0,699,0,1
1,0,0,10,0,0,0,0,1
1,1,0,34,0,0,0,0,1
0,0,2,43,0,0,0,0,0
2,1,0,31,0,0,0,0,0
2,1,0,40,0,0,0,0,1
2,0,2,25,0,1299,0,0,0
2,1,2,68,0,0,0,0,1
0,0,2,20,0,0,147,311,0
2,0,2,27,1,309,849,0,1
0,0,2,1,0,0,0,0,0
0,0,1,60,0,0,6,223,0
0,0,0,28,0,0,675,31,1
0,0,1,11,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,1,2,9,0,0,0,0,0
2,0,2,38,0,1046,1553,0,0
0,0,0,18,0,0,173,588,0
0,0,2,40,0,4,669,0,0
0,0,2,21,0,330,0,0,0
0,1,2,24,0,0,0,0,0
1,0,2,26,0,224,7,227,0
1,0,2,47,0,3865,0,12,0
1,0,2,46,0,0,173,8873,0
0,1,0,55,0,0,0,0,1
0,0,2,50,0,293,21,573,0
2,1,2,10,0,0,0,0,1
1,0,0,17,0,454,0,311,0
1,0,0,20,0,11,0,3583,0
1,0,2,37,0,76,0,1287,0
0,0,2,24,0,11,9,2645,0
0,0,0,43,0,511,173,0,0
0,0,2,0,0,0,0,0,0
0,0,2,24,0,180,0,1225,0
2,0,2,22,0,715,726,325,0
0,1,2,14,0,0,0,0,1
0,1,2,3,0,0,0,0,1
0,1,0,22,0,0,0,0,1
0,0,2,23,0,0,0,36,1
2,0,2,56,0,324,116,0,0
0,0,2,36,0,5,88,5,1
0,0,0,58,0,52,5,517,0
0,0,2,1,0,0,0,0,0
2,1,2,39,0,0,0,0,0
0,0,2,33,0,0,75,709,0
0,0,1,19,0,0,616,0,0
0,0,2,28,0,16,799,0,0
0,0,2,33,0,0,0,102,1
1,1,0,17,0,0,0,0,1
1,0,2,28,0,0,0,68,1
0,0,2,21,0,63,407,397,0
1,0,2,45,0,3,1100,498,1
2,1,2,62,0,0,0,0,1
2,1,2,43,0,0,0,0,1
0,0,2,27,0,158,1271,0,0
0,1,0,1,0,0,0,0,1
0,0,2,31,0,593,238,0,0
0,0,2,18,0,0,0,756,0
2,0,2,21,0,1097,80,589,0
2,0,2,7,0,0,0,0,1
2,0,2,22,0,2646,599,117,0
2,1,2,26,0,0,0,0,0
0,1,2,30,0,0,0,0,1
0,0,2,17,0,0,402,0,0
0,1,2,28,0,0,0,0,0
0,0,0,10,0,0,0,0,0
0,0,2,25,0,764,0,8,0
0,0,2,21,0,0,0,0,0
0,0,0,53,0,8,236,0,0
0,0,2,21,0,0,687,46,0
1,0,2,28,0,0,0,594,1
0,1,1,20,0,0,0,0,1
1,1,0,54,0,0,0,0,1
0,1,2,9,0,0,0,0,0
0,0,2,20,0,508,1,1372,0
0,0,2,19,0,0,0,699,0
0,0,2,32,0,0,0,0,0
2,0,2,22,0,0,0,0,0
1,0,0,35,0,74,0,893,1
0,0,2,26,0,0,322,6,1
0,1,2,51,0,0,0,0,0
0,0,0,8,0,0,0,0,1
0,0,2,40,0,0,895,0,1
0,1,0,2,0,0,0,0,1
0,1,1,19,0,0,0,0,0
0,1,2,32,0,0,0,0,1
0,0,0,16,0,1612,0,184,0
0,0,2,64,0,0,16,733,0
0,0,0,35,0,256,341,35,1
1,0,2,33,0,20,0,121,0
1,0,0,9,0,0,0,0,1
1,1,2,21,0,0,0,311,1
1,1,2,28,0,0,0,0,1
1,1,2,28,0,0,0,0,1
0,1,1,31,0,0,0,0,1
0,0,0,32,0,1150,0,0,0
1,1,0,43,0,0,0,0,1
1,1,2,60,0,0,0,0,1
1,0,2,43,0,0,0,85,1
0,0,2,43,0,0,34,753,0
0,0,2,19,0,64,453,174,0
0,0,2,21,0,0,0,646,0
0,0,2,38,0,0,0,846,0
0,1,1,17,0,0,0,0,1
0,1,1,29,0,0,0,0,1
0,0,1,2,0,224,0,0,1
0,0,2,22,0,718,50,0,1
0,0,0,18,0,0,14,625,0
0,1,2,16,0,0,0,0,1
1,1,2,52,0,0,0,0,1
1,0,0,52,0,13,0,10385,0
1,1,0,14,0,224,0,311,1
1,0,2,25,1,0,0,0,1
1,1,2,34,0,0,0,0,1
2,0,2,20,0,915,25,205,1
0,1,1,28,0,0,0,0,1
0,1,2,28,0,0,0,0,0
0,0,0,20,0,2598,0,866,0
0,0,0,44,0,632,101,5,1
0,0,2,64,0,313,8,0,0
0,0,2,27,0,0,775,127,1
0,0,2,24,0,0,0,0,0
2,1,2,38,0,0,0,0,1
2,0,2,47,0,378,117,1147,0
0,1,0,8,0,0,0,0,1
0,0,2,1,0,0,0,0,1
0,0,0,0,0,0,0,0,1
0,0,2,20,0,0,0,0,1
1,1,2,41,0,0,0,0,1
2,1,2,35,0,0,0,0,0
2,0,0,31,0,1065,150,36,0
0,0,1,14,0,0,504,125,0
0,0,2,25,0,0,762,0,0
1,1,2,26,0,0,0,0,1
1,0,2,26,0,0,0,476,0
1,0,2,30,0,0,0,3725,0
1,1,0,49,0,0,0,0,1
0,0,2,19,0,260,238,139,0
0,0,2,15,0,10,99,311,0
0,0,2,27,0,0,0,0,0
1,0,2,39,0,0,0,22,1
1,1,0,32,0,0,0,0,1
1,0,2,11,0,0,0,0,1
1,1,2,44,0,224,0,0,1
1,1,2,36,0,0,0,0,1
0,0,2,56,0,0,532,15,0
0,1,2,42,0,0,0,0,1
1,1,0,40,0,0,0,0,1
1,1,0,53,0,0,0,0,1
2,1,2,31,0,0,0,0,1
2,1,2,14,0,0,0,0,1
0,1,1,31,0,0,0,0,1
0,0,2,42,0,0,1519,0,0
0,0,2,32,0,0,0,0,0
0,0,2,34,0,578,0,0,0
0,1,2,55,0,0,0,0,1
2,0,2,42,0,1633,29,4,0
0,0,2,40,0,666,83,0,1
2,0,0,48,0,824,830,298,0
2,1,2,37,0,0,0,0,1
2,1,0,17,0,0,0,0,1
2,1,2,60,0,0,0,0,1
1,1,0,19,0,0,0,0,1
1,0,2,30,0,0,90,7740,0
1,0,2,32,0,0,7,3653,0
0,1,1,28,0,0,0,0,1
0,1,2,26,0,0,173,0,0
0,1,2,24,0,0,0,0,1
0,1,0,47,0,0,0,0,0
0,0,2,32,0,180,584,0,0
1,1,2,73,1,0,0,311,1
0,0,2,17,0,3,0,0,1
0,1,1,47,0,0,0,0,0
1,0,2,28,0,0,191,12062,0
1,1,0,13,0,0,0,0,1
1,0,2,22,0,0,0,12,0
1,0,2,61,0,0,0,265,1
1,0,0,19,0,0,0,11,1
1,0,2,45,0,0,0,880,1
0,1,1,18,0,0,0,0,0
0,0,2,32,0,0,0,0,0
1,0,2,52,1,0,0,1371,1
2,1,2,25,0,0,0,0,1
2,1,2,9,0,0,0,0,1
2,1,2,18,0,0,0,0,1
0,0,1,26,0,717,84,0,0
0,0,2,20,0,1,533,0,0
0,0,2,6,0,0,0,0,1
0,0,1,5,0,0,0,0,0
1,0,0,40,0,0,7,5,0
0,1,1,20,0,0,0,0,1
2,0,2,18,0,2532,46,0,0
0,0,2,42,0,0,0,898,0
0,1,1,14,0,0,0,0,1
2,1,2,33,0,0,0,0,1
0,0,0,23,0,664,0,0,0
0,1,2,35,0,0,0,0,0
0,0,1,53,0,2,705,0,0
0,1,2,56,0,0,0,0,1
0,0,0,35,0,1,37,719,0
0,0,2,18,0,1,0,602,0
0,0,2,25,0,106,173,0,0
0,1,0,20,0,0,0,0,1
2,1,2,44,0,0,0,0,1
0,1,2,26,0,0,0,0,0
2,0,2,23,0,24,1264,0,1
2,1,2,39,0,0,0,0,1
1,1,2,25,0,0,0,0,1
1,0,0,42,0,0,0,1026,0
0,0,2,20,0,0,830,17,1
0,1,2,4,0,0,0,0,1
0,1,2,64,0,0,0,0,1
0,0,2,0,0,0,0,0,1
0,0,1,19,0,0,269,0,1
0,0,0,6,0,0,0,0,0
1,1,2,23,0,0,0,0,1
0,0,2,22,0,0,0,100,0
0,0,2,18,0,0,1435,0,1
2,0,2,21,0,2,898,148,0
0,0,1,37,0,308,415,10,1
0,1,0,24,0,0,0,0,1
0,1,2,38,0,0,0,0,0
0,0,2,11,0,0,0,0,1
0,0,0,6,0,0,0,0,0
1,0,2,49,0,0,809,3668,0
1,0,2,55,0,0,158,4125,0
0,1,2,15,0,0,0,0,1
0,0,2,19,0,90,0,74,0
0,1,2,16,0,0,0,0,1
1,0,2,48,0,0,0,7967,0
1,1,0,25,0,0,0,0,1
1,0,2,23,0,2,0,23,1
0,1,1,27,0,0,0,0,0
0,0,2,39,0,505,181,0,0
0,0,2,28,0,0,4,0,1
2,1,2,72,0,224,0,0,1
2,0,2,47,0,2267,117,0,0
0,1,2,65,0,0,0,0,0
0,0,1,40,0,15,0,670,0
1,0,0,18,0,0,0,0,1
1,1,2,27,0,0,0,0,1
0,1,2,21,0,0,0,0,1
0,0,2,37,0,190,2,799,0
1,0,2,31,0,0,0,897,0
0,0,2,33,0,22,415,0,0
1,1,0,53,0,0,0,0,1
1,0,2,27,0,0,0,2,1
0,0,2,74,0,0,581,0,1
2,1,2,28,0,0,0,0,1
0,0,1,23,0,381,137,104,0
1,0,0,74,0,0,0,6616,0
0,1,2,23,0,0,0,0,1
0,0,1,26,0,6,400,2,0
0,1,2,0,0,0,0,0,1
0,1,2,0,0,0,0,0,1
0,0,0,24,0,95,1442,0,0
1,1,2,28,0,0,0,0,1
1,0,2,17,0,0,0,0,1
0,1,0,26,0,0,0,0,1
1,0,2,39,0,0,0,909,0
0,0,2,17,0,0,0,0,0
0,0,0,15,0,350,91,198,0
0,0,2,37,0,503,26,0,0
0,0,2,38,0,792,173,1,1
1,0,0,33,0,0,0,15,1
1,1,2,16,0,0,0,0,1
1,0,2,41,1,0,0,945,1
1,0,2,7,0,0,0,0,1
0,0,2,20,0,1,173,21,0
0,1,1,44,0,0,0,0,1
0,0,2,42,0,1196,0,68,0
0,0,2,29,0,0,0,0,0
1,0,0,22,0,0,26,2462,1
1,0,2,21,0,0,0,414,1
0,1,2,21,0,0,0,0,0
0,1,2,21,0,0,0,0,0
2,1,2,13,0,0,0,0,1
0,1,1,16,0,0,0,0,1
2,1,0,36,0,0,0,311,1
0,1,2,36,0,0,0,0,1
0,0,1,26,0,86,0,0,0
1,1,2,28,0,0,0,0,1
0,0,2,14,0,0,533,266,0
0,1,2,29,0,0,0,0,0
2,0,2,19,0,506,395,159,0
0,0,2,51,0,90,0,881,0
0,1,2,64,0,0,0,0,1
1,1,2,41,0,0,0,0,1
0,1,2,28,0,0,0,0,0
0,1,0,16,0,0,0,0,1
0,0,2,20,0,0,5,25,0
1,1,2,31,0,0,0,0,1
1,0,2,38,0,0,0,0,0
1,1,0,59,0,0,0,0,1
1,1,2,18,0,0,173,0,1
1,1,2,33,0,0,0,0,1
1,0,2,33,0,0,173,3,0
1,0,0,49,0,0,15,149,1
0,0,0,4,0,0,0,0,1
0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,311,1
0,0,2,24,0,1,4,0,0
1,0,2,52,0,0,0,0,0
0,0,1,50,0,121,0,10,0
0,0,1,31,0,0,1,0,0
0,1,2,25,0,0,0,0,0
0,0,1,62,0,3,2908,0,1
1,0,2,49,0,0,0,166,0
1,1,2,24,0,0,0,0,1
1,0,2,33,0,0,0,131,1
0,0,2,20,0,0,21,0,1
1,0,0,46,0,0,0,1529,0
1,0,2,26,0,0,0,0,0
1,0,2,52,0,6,11,1149,0
2,0,2,28,0,274,693,944,0
2,1,2,39,0,0,0,0,1
1,0,2,29,0,4,0,0,1
1,0,0,19,0,0,0,1756,1
0,0,2,15,0,0,0,6,0
0,0,2,33,0,44,18,96,0
1,0,2,47,0,0,0,273,1
1,0,2,34,0,0,0,2279,1
1,1,0,26,0,0,0,0,1
1,1,2,15,0,0,0,0,1
2,1,2,28,0,0,0,0,1
2,0,2,27,0,542,1231,0,0
2,0,2,38,1,66,991,0,0
0,0,2,21,0,196,674,12,0
0,0,2,1,0,0,0,0,1
0,0,2,38,0,0,23,0,1
0,0,2,0,0,0,0,0,0
2,0,2,32,0,1272,1103,9,0
0,1,2,27,0,0,0,0,1
1,1,0,48,0,0,0,0,1
2,0,0,22,0,124,1763,0,0
0,0,0,28,0,1,857,0,0
0,0,2,19,0,122,52,0,0
2,1,2,37,0,0,0,0,0
2,1,2,46,0,0,0,0,1
0,1,2,26,0,0,0,0,1
0,0,2,16,0,0,722,0,1
0,1,2,0,0,0,0,0,1
0,1,2,0,0,0,0,0,1
0,0,2,26,0,0,0,0,0
0,1,1,13,0,0,0,0,1
1,1,0,23,0,0,0,0,1
1,1,2,70,0,0,0,0,1
0,1,2,21,0,0,0,0,1
2,1,2,40,0,0,0,0,1
2,0,2,18,1,733,688,1,0
0,0,2,23,0,1,778,8,1
0,1,2,15,0,0,0,0,1
2,0,0,28,0,809,31,733,0
2,1,2,45,0,224,0,0,1
2,0,2,18,0,1749,280,2,0
0,0,2,23,0,0,0,106,0
2,0,2,36,0,1304,7,18,0
2,1,2,25,0,0,0,0,1
1,1,0,28,0,0,0,0,1
0,0,0,29,0,0,0,0,0
0,0,2,31,0,1,274,27,0
0,1,1,14,0,0,0,0,1
2,1,2,31,0,0,0,0,1
1,0,2,39,0,0,0,130,1
1,1,0,17,0,0,0,0,1
1,1,2,56,0,0,0,0,1
0,0,2,36,0,0,0,0,0
2,0,0,21,0,1099,1820,0,0
0,0,2,48,0,0,0,0,1
0,1,2,53,0,0,0,0,0
0,1,1,5,0,0,0,0,0
0,1,2,21,0,0,0,0,0
1,0,0,50,0,4,0,2581,0
1,1,2,18,0,0,0,0,1
2,0,2,28,0,3,0,327,0
0,0,2,28,0,766,1,258,1
0,1,2,18,0,0,0,0,1
2,0,2,37,0,78,0,2948,0
2,1,2,19,0,0,0,0,1
2,0,2,27,0,249,65,812,0
2,0,1,37,0,3,800,76,1
2,1,2,43,0,0,0,0,1
2,0,2,17,0,1617,1777,0,1
2,0,0,21,0,2581,1158,139,0
2,0,0,55,0,14,0,3778,0
0,1,2,14,0,0,0,0,1
0,1,2,24,0,0,0,0,0
0,1,1,26,0,0,0,0,1
0,0,0,19,0,0,508,1,1
0,0,2,20,0,0,2687,35,0
0,0,2,14,0,30,0,572,0
2,1,2,19,0,0,0,0,1
0,0,1,15,0,85,160,5,1
0,0,2,25,0,19,0,1679,0
0,0,1,24,0,0,0,84,0
0,0,2,22,0,0,0,0,1
2,0,2,26,0,1178,0,7,0
2,1,0,23,0,0,0,0,1
0,0,1,20,0,0,1,0,0
0,0,2,53,0,323,14,450,1
0,0,2,55,0,42,1215,0,1
0,0,2,22,0,0,0,739,0
2,0,2,35,0,576,459,22,0
2,0,2,40,0,787,88,0,0
0,0,2,22,0,0,0,0,0
2,0,1,22,0,193,640,15,1
2,0,2,21,0,354,173,487,0
0,1,1,64,0,0,0,0,1
1,1,2,40,0,0,0,0,1
2,0,2,8,0,0,0,0,1
0,0,2,25,0,0,89,12,0
0,0,0,19,0,616,46,0,0
0,1,2,24,0,0,0,0,1
2,0,2,11,0,0,0,0,1
0,1,0,31,0,0,0,0,1
0,1,2,46,0,0,0,0,0
2,1,2,31,0,0,0,0,1
1,1,0,17,0,0,0,0,1
1,1,2,16,0,0,0,0,1
1,0,2,57,0,0,0,0,1
1,0,0,28,0,5,0,3340,0
1,0,2,27,0,0,0,8,0
1,0,0,28,0,0,0,0,1
1,1,0,26,0,0,0,0,1
0,1,2,17,0,0,0,0,1
0,0,2,36,0,5,896,0,1
0,0,2,24,0,1,0,0,1
0,0,2,18,0,0,0,0,1
0,0,2,20,0,2,7,2,0
0,0,0,10,0,0,0,0,0
0,0,2,28,0,2,5,0,1
0,1,0,23,0,0,0,0,1
1,0,2,36,0,43,0,14,0
1,1,0,27,0,0,0,0,1
1,1,0,54,0,0,0,0,1
1,0,0,38,0,224,0,1486,0
0,0,2,29,0,0,0,0,0
0,0,2,37,0,0,366,0,1
0,1,2,36,0,0,0,0,1
0,0,0,18,0,42,0,498,0
2,1,2,28,0,0,0,0,1
0,0,1,61,0,0,276,410,0
0,0,2,19,0,0,0,484,0
0,0,2,29,0,25,0,0,1
2,0,2,37,0,1280,1,111,0
1,0,2,29,0,125,9,1,1
0,0,0,38,0,0,0,49,0
0,1,2,41,0,0,0,0,0
0,1,1,23,0,0,0,0,1
0,0,2,48,0,224,1,0,0
0,0,2,0,0,0,0,0,1
0,0,2,46,0,105,0,72,0
2,1,2,36,0,0,0,0,1
2,1,2,42,0,0,0,0,1
2,1,2,28,0,0,0,0,1
2,1,2,16,0,0,0,0,1
2,1,2,43,0,0,0,0,1
2,1,2,40,0,0,173,0,1
1,1,0,22,0,0,0,0,1
0,0,1,39,0,0,0,1144,0
0,1,2,37,0,0,0,0,1
0,1,2,28,0,0,0,0,0
0,0,2,29,0,97,444,366,0
0,0,0,14,0,1,827,0,0
0,0,2,15,0,0,0,467,0
0,0,2,17,0,0,0,3003,0
0,1,2,4,0,0,0,0,1
0,0,2,24,0,3,335,0,1
0,0,2,28,0,42,671,71,0
1,0,0,22,0,224,2233,1,1
1,1,0,38,0,0,0,0,1
2,1,2,30,0,0,0,0,1
0,1,0,29,0,0,173,0,1
1,1,0,26,0,0,0,0,1
1,1,0,41,0,0,0,0,1
0,0,2,50,0,43,1,85,0
0,0,0,34,0,232,1,218,1
0,0,1,24,0,105,37,518,0
0,0,2,24,0,0,788,0,1
1,0,2,45,0,0,0,0,0
1,0,0,35,0,0,0,1792,0
1,1,0,23,0,0,0,0,1
1,1,0,23,0,0,0,0,1
1,0,2,21,0,4,137,1640,0
2,1,2,19,0,0,0,0,1
0,0,2,24,0,25,0,330,0
2,0,0,2,0,0,0,0,1
2,0,2,0,0,0,0,0,1
2,1,2,20,0,0,0,0,1
0,0,2,35,0,0,357,435,1
2,0,2,34,0,1404,4,359,0
0,0,2,26,0,808,0,16,0
0,1,2,26,0,0,0,0,1
1,1,0,32,0,0,0,0,1
1,0,0,25,0,0,0,241,1
1,1,0,30,0,0,0,0,1
1,0,2,57,0,0,13,195,0
0,0,2,23,0,58,15,311,0
2,1,2,32,0,0,0,0,0
0,1,2,27,0,224,0,0,1
2,0,2,20,0,1377,36,0,0
0,0,2,21,0,120,0,311,0
0,0,2,19,0,238,28,207,0
2,0,2,16,0,424,246,370,0
2,0,2,18,0,131,980,1,1
0,0,2,18,0,622,8,47,0
0,0,2,22,0,0,889,0,1
0,1,0,28,0,0,0,0,1
0,0,0,35,0,432,377,0,0
0,0,2,8,0,0,0,0,0
0,1,0,5,0,0,0,0,0
2,1,2,40,0,0,0,0,1
2,0,2,31,0,3471,232,0,0
2,1,2,9,0,0,0,0,1
1,1,2,56,0,0,0,0,1
1,1,0,39,0,0,0,0,1
1,1,2,18,0,0,0,0,1
2,0,2,45,0,48,761,138,0
2,0,1,33,0,33,354,311,0
0,1,1,2,0,224,0,0,0
0,1,2,1,0,0,0,0,0
0,0,2,2,0,0,0,0,1
0,1,2,16,0,0,0,0,0
0,0,2,18,0,18,1769,1,1
2,0,2,28,1,1193,2509,0,0
2,1,2,45,0,0,0,0,1
0,1,2,24,0,0,0,0,1
0,1,2,35,0,0,0,311,1
0,1,1,16,0,0,0,0,1
0,1,1,40,0,0,0,0,1
1,1,0,5,0,224,0,0,1
1,0,2,29,0,0,0,2989,0
1,1,2,31,0,0,0,0,1
1,0,0,27,0,3340,173,173,0
1,0,2,34,1,0,0,685,0
0,1,1,15,0,0,0,0,1
1,0,2,43,0,2,0,3,1
1,0,0,30,0,0,116,1924,0
1,0,2,61,0,328,0,20,1
0,0,2,48,0,0,632,250,0
0,1,0,17,0,0,0,0,1
0,0,2,19,0,0,2,76,0
1,1,2,29,0,0,0,0,1
0,1,0,2,0,0,173,0,0
0,1,2,24,0,0,0,0,1
0,0,2,19,0,0,5,55,0
2,0,1,34,1,0,869,0,1
0,0,2,19,0,224,14,755,0
1,0,2,39,0,0,0,234,0
1,1,2,26,0,0,0,0,1
1,0,2,53,0,0,0,193,0
1,1,0,18,0,0,0,0,1
2,1,2,28,0,0,0,0,1
1,1,0,45,0,0,0,0,1
1,1,2,32,0,0,0,0,1
0,0,2,18,0,64,3,3440,0
0,0,2,48,0,396,173,0,0
0,0,2,24,0,0,594,35,1
1,0,2,52,0,0,0,108,0
0,0,0,55,0,0,131,63,0
0,1,2,43,0,0,0,0,1
0,1,2,24,0,0,0,0,0
0,1,1,8,0,0,0,0,0
2,1,2,18,0,224,0,0,1
0,1,2,38,0,0,0,0,1
0,0,2,18,0,381,0,0,0
0,1,1,23,0,0,0,0,1
0,1,2,26,0,0,0,0,1
0,1,1,21,0,0,0,0,1
0,0,0,45,0,824,385,19,1
2,1,2,24,0,0,0,311,1
1,0,0,44,0,0,112,0,0
0,0,2,20,0,0,717,0,1
2,0,2,47,0,1037,258,4,0
0,1,2,16,0,0,0,311,1
1,0,2,28,0,80,0,4494,0
0,0,0,8,0,0,0,0,1
0,0,2,20,0,0,422,0,1
0,0,1,22,0,2,348,2,1
0,0,2,42,0,55,1503,0,1
0,0,1,23,0,0,44,0,1
0,0,2,30,0,513,0,0,0
0,1,2,18,0,0,0,0,0
0,0,2,35,0,227,394,9,0
2,1,2,42,0,0,0,0,1
2,1,2,46,0,0,0,0,1
1,0,2,29,0,2,4509,1433,1
1,1,0,35,0,0,0,0,1
0,0,2,48,0,0,0,0,1
0,0,2,24,0,1,13,10,1
1,0,2,38,0,821,0,27,0
0,0,0,51,0,183,1,0,0
0,0,2,77,0,0,131,3981,0
0,1,2,22,0,0,0,0,0
2,0,2,38,1,224,1355,0,0
2,0,2,42,0,913,1,1465,0
2,1,2,55,0,0,0,0,1
2,0,2,7,0,0,0,0,1
2,0,2,28,0,132,849,0,1
2,0,2,25,0,519,284,0,0
0,1,2,15,0,0,0,0,1
0,1,2,13,0,0,0,311,1
0,1,0,23,0,0,0,0,1
1,1,0,28,0,0,0,0,1
1,0,0,33,0,90,0,27,1
1,0,2,26,0,0,0,0,0
1,1,2,67,0,0,0,0,1
0,0,0,27,0,0,0,36,0
2,0,2,33,0,25,1376,604,0
0,0,2,18,0,0,0,0,0
0,0,2,36,0,357,114,0,0
0,1,2,18,0,0,0,0,1
0,0,2,51,0,406,53,0,0
2,1,2,54,0,0,0,0,1
2,0,2,33,0,3361,13,15,0
0,0,2,18,0,14,11,17,0
1,1,2,57,0,0,0,0,1
0,0,2,23,0,0,0,724,0
0,0,2,24,0,58,4,789,0
2,0,2,20,0,984,921,0,0
0,0,2,32,0,0,80,0,0
2,1,2,21,0,0,0,0,1
0,0,1,28,0,0,0,0,0
0,0,1,41,0,0,0,104,0
2,0,2,27,0,1192,0,0,1
0,0,1,49,0,0,101,50,1
0,0,2,18,0,0,0,1565,0
0,0,0,34,0,71,242,393,0
2,0,2,73,0,799,190,68,0
0,0,2,40,0,1387,1564,5,0
0,0,1,63,0,1,0,0,0
2,0,2,21,0,1060,91,0,1
0,0,2,21,0,28,0,0,1
2,0,2,23,0,418,627,0,0
2,0,2,31,0,1049,227,2,0
0,0,0,41,0,312,44,0,0
0,1,2,15,0,0,0,0,1
1,0,2,36,0,90,0,15,0
0,0,2,24,0,4,0,0,0
0,0,2,27,0,0,0,79,0
1,0,0,24,0,38,0,54,0
1,1,0,19,0,0,0,0,1
1,0,2,25,0,0,0,36,1
1,1,0,39,0,0,0,0,1
1,1,2,15,0,0,0,0,1
1,0,2,31,0,0,0,97,1
1,1,0,25,0,0,0,0,1
1,0,2,57,0,205,0,1589,0
2,1,2,28,0,0,0,0,1
0,0,1,18,0,16,735,0,1
0,1,2,33,0,0,0,0,1
0,0,2,23,0,339,7,0,1
1,1,0,34,0,0,173,0,1
2,1,0,38,0,0,0,0,1
2,0,2,21,0,2627,597,0,1
2,1,2,31,0,0,0,0,0
2,0,2,13,0,974,1883,0,0
2,0,2,54,0,149,215,0,1
2,0,2,13,0,1008,8,0,0
2,0,2,18,0,12,1105,658,0
1,1,2,28,0,0,0,0,1
0,0,2,43,0,0,7,0,0
0,0,2,56,0,3,768,0,1
0,0,2,63,0,1540,0,0,0
0,0,2,9,0,0,0,0,1
0,0,2,9,0,0,0,0,0
0,0,2,0,0,0,0,0,1
0,0,0,16,0,0,623,40,1
0,1,2,42,0,0,0,0,1
0,1,2,9,0,0,0,0,0
1,1,0,22,0,0,0,0,1
1,1,0,47,0,0,0,0,1
2,1,2,30,0,0,0,0,1
0,0,2,29,0,2478,31,4,0
0,0,2,28,0,86,0,0,0
0,0,2,22,0,158,1189,845,1
0,0,2,19,0,0,3,785,0
2,0,0,31,0,796,70,595,0
1,1,0,17,0,0,0,0,1
1,0,2,38,0,0,0,4,0
1,1,0,13,0,0,0,311,1
0,1,1,36,0,0,0,0,1
0,0,2,0,0,0,0,0,1
0,1,2,21,0,0,0,0,1
0,0,1,18,0,0,0,0,1
2,1,2,36,0,0,0,0,0
2,0,2,27,0,847,4,0,0
2,0,2,5,0,0,0,0,1
0,0,0,18,0,0,0,2241,1
0,1,2,25,0,0,0,0,0
0,1,2,14,0,0,0,0,1
1,1,2,23,0,0,0,0,1
